date,pm25_observed,pm25_trend,pm25_seasonal,pm25_resid,pm10_observed,pm10_trend,pm10_seasonal,pm10_resid,o3_observed,o3_trend,o3_seasonal,o3_resid,no2_observed,no2_trend,no2_seasonal,no2_resid,so2_observed,so2_trend,so2_seasonal,so2_resid,co_observed,co_trend,co_seasonal,co_resid
2019/7/30,91,110.272451,-12.005548,-7.266903,42,56.642588,-11.398286,-3.244301,115,47.375099,38.09896,29.525941,14,17.747945,-5.684583,1.936637,1,2.382122,-1.674854,0.292732,5,6.471842,0.227867,-1.699709
2019/7/31,72,110.192998,-5.824954,-32.368044,54,56.593272,-10.754222,8.16095,117,47.405236,32.77065,36.824114,10,17.756164,-5.939605,-1.816559,1.125,2.379382,-2.299288,1.044905,6,6.474581,0.393849,-0.86843
2019/8/1,84,110.340944,-3.201438,-23.139506,44,56.637108,-12.666323,0.029215,65,47.421674,28.766769,-11.188443,11,17.780822,-7.275222,0.4944,1,2.376643,-1.451451,0.074808,7,6.482801,0.311428,0.205771
2019/8/2,94,110.538204,-7.71194,-8.826264,44,56.475464,-12.30719,-0.168274,97,47.435373,33.423618,16.141009,14,17.717808,-6.851706,3.133898,1,2.375615,-1.654771,0.279156,6,6.463623,-0.34953,-0.114092
2019/8/3,112,110.272451,-6.231118,7.958668,48,56.267245,-15.210615,6.94337,56,47.484688,30.506723,-21.991411,14,17.646575,-5.849194,2.202619,1,2.372191,-1.302374,-0.069817,8,6.436225,-0.344736,1.908511
2019/8/4,115,109.995738,-14.453036,19.457298,36,56.026149,-17.890752,-2.135397,44,47.46003,25.176586,-28.636616,11,17.643836,-6.690062,0.046226,1,2.375615,-2.219783,0.844167,7,6.433486,-1.426243,1.992757
2019/8/5,107,109.946423,-22.572671,19.626248,53,55.859026,-15.23299,12.373964,71,47.46551,22.927728,0.606763,13,17.624658,-5.612893,0.988236,1,2.370136,-1.885079,0.514943,6,6.417047,-0.507065,0.090017
2019/8/6,132,109.724505,-15.922899,38.198394,32,55.5193,-16.064496,-7.454803,88,47.46277,30.508093,10.029137,11,17.621918,-6.69303,0.071112,1,2.359177,-1.653002,0.293825,5,6.411568,-0.752955,-0.658613
2019/8/7,72,109.472451,-15.976096,-21.496355,50,55.385053,-17.221117,11.836064,98,47.405236,33.006266,17.588498,17,17.621918,-4.355587,3.733669,1,2.342739,-1.035891,-0.306847,7,6.403349,-0.580809,1.17746
2019/8/8,110,109.412177,-18.009885,18.597709,49,55.302861,-17.844405,11.541544,65,47.355921,32.423161,-14.779082,9,17.649315,-6.269057,-2.380258,1,2.342739,-1.459813,0.117074,6,6.417047,-0.577613,0.160565
2019/8/9,118,109.740944,-17.041164,25.30022,29,55.253546,-18.539428,-7.714119,51,47.350441,34.75718,-31.107621,12,17.668493,-6.516774,0.848281,1,2.342739,-1.862705,0.519966,6,6.433486,-1.073275,0.639789
2019/8/10,82,109.869711,-21.945502,-5.924209,22,55.250259,-9.546186,-23.704073,14,47.344962,24.340741,-57.685703,11,17.709589,-5.767916,-0.941673,1,2.339999,-2.023436,0.683437,5,6.460883,0.017182,-1.478065
2019/8/11,56,110.294368,-8.702808,-45.59156,22,55.21519,-19.627282,-13.587909,32,47.386058,13.84097,-29.227027,8,17.747945,-6.100108,-3.647838,1,2.334519,-1.521381,0.186861,3,6.48828,-0.47711,-3.01117
2019/8/12,32,110.601218,-22.260342,-56.340876,19,55.12204,-22.449611,-13.672429,36,47.424414,13.089828,-24.514242,9,17.780822,-7.426592,-1.35423,1,2.334519,-2.183938,0.849418,3,6.534855,-1.223686,-2.31117
2019/8/13,26,110.962861,-29.975867,-54.986994,31,55.021218,-23.460158,-0.561059,40,47.503866,16.7517,-24.255566,15,17.821918,-6.343487,3.521569,1,2.3263,-1.624501,0.298201,4,6.578691,-1.223457,-1.355234
2019/8/14,82,111.420396,-30.572899,1.152503,46,54.974642,-15.132168,6.157525,97,47.470989,16.076814,33.452196,17,17.863014,-4.764035,3.901021,1,2.323561,-2.338015,1.014454,5,6.622527,-1.306562,-0.315964
2019/8/15,63,111.929985,-27.937968,-20.992017,22,54.880396,-20.191665,-12.68873,33,47.487428,21.489143,-35.976571,7,17.841096,-5.093943,-5.747153,1,2.318472,-1.328785,0.010312,2,6.625266,-1.885786,-2.73948
2019/8/16,30,111.872451,-26.833401,-55.039049,26,54.850259,-14.947601,-13.902657,36,47.495647,25.31791,-36.813557,12,17.835616,-4.664948,-1.170669,1,2.322778,-1.712289,0.389511,2,6.625266,-1.20953,-3.415736
2019/8/17,38,111.836834,-16.477922,-57.358912,47,54.814642,-17.615524,9.800881,79,47.501126,10.815627,20.683247,16,17.827397,-3.066774,1.239377,1,2.327083,-1.596799,0.269716,4,6.622527,-0.034645,-2.587882
2019/8/18,59,111.78204,-16.219703,-36.562337,68,54.787245,-21.327053,34.539808,106,47.512085,16.231381,42.256534,18,17.813699,-4.814263,5.000564,1,2.330279,-2.140445,0.810165,7,6.617047,-0.864097,1.247049
2019/8/19,110,111.721766,-26.224954,24.503188,59,54.726971,-18.6613,22.934329,38,47.544962,20.143709,-29.688671,16,17.789041,-5.3944,3.605359,1,2.3248,-1.210593,-0.114207,7,6.606088,-0.112955,0.506867
2019/8/20,125,111.609437,-17.212169,30.602732,29,54.584505,-19.330912,-6.253593,44,47.523044,28.88823,-32.411274,12,17.780822,-5.559925,-0.220897,1,2.330279,-1.831484,0.501204,5,6.603349,-1.19332,-0.410028
2019/8/21,94,111.47519,-25.360342,7.885152,34,54.603957,-20.206962,-0.396995,38,47.523044,6.462431,-15.985475,18,17.775342,-4.133213,4.35787,1,2.338499,-0.866358,-0.472141,5,6.619787,-1.271631,-0.348156
2019/8/22,58,111.699848,-31.892077,-21.807771,32,54.694368,-18.888012,-3.806356,37,47.509346,15.790513,-26.299858,17,17.739726,-4.296911,3.557185,1,2.335759,-1.608782,0.273024,4,6.608828,-1.184873,-1.423955
2019/8/23,45,111.587519,-26.794132,-39.793387,46,54.524505,-31.436871,22.912365,79,47.528524,5.363344,26.108132,16,17.671233,-6.367003,4.69577,1,2.334541,-1.427482,0.092941,4,6.573212,-2.677567,0.104355
2019/8/24,61,111.121766,-52.280205,2.15844,48,54.371081,-28.561757,22.190676,74,47.46277,11.691198,14.846032,16,17.621918,-4.773395,3.151478,1,2.326322,-2.16613,0.839808,6,6.537595,-3.417521,2.879926
2019/8/25,81,110.795738,-53.353264,23.557526,74,54.491629,-23.373172,42.881544,57,47.443592,7.6017,1.954708,18,17.591781,-4.433441,4.84166,1,2.329062,-1.431855,0.102793,8,6.534855,-1.992864,3.458008
2019/8/26,165,110.787519,-39.971301,94.183782,42,54.499848,-25.07751,12.577662,42,47.446332,7.684805,-13.131137,18,17.558904,-4.171797,4.612893,1,2.329062,-1.847522,0.518461,5,6.529376,-2.315466,0.786091
2019/8/27,81,110.721766,-38.639566,8.9178,24,54.412177,-25.455364,-4.956813,29,47.470989,5.345536,-23.816525,8,17.50411,-4.82682,-4.67729,1,2.320843,-1.401347,0.080504,1,6.512938,-2.8109,-2.702037
2019/8/28,19,110.598478,-43.919475,-47.679003,15,54.291629,-21.035729,-18.255899,32,47.438113,10.933207,-26.37132,6,17.454795,-5.658783,-5.796011,1,2.312623,-2.152748,0.840125,1,6.49102,-2.892635,-2.598384
2019/8/29,17,110.343683,-36.069018,-57.274665,22,54.195738,-12.798058,-19.39768,42,47.418935,17.093024,-22.511959,10,17.410959,-3.489605,-3.921353,1.142857,2.307144,-1.488357,0.32407,2,6.480061,-0.639667,-3.840393
2019/8/30,30,110.269711,-13.824269,-66.445442,37,54.056012,-22.706962,5.65095,78,47.336743,9.931837,20.73142,13,17.369863,-5.731843,1.36198,1,2.298925,-2.119611,0.820687,2,6.480061,-2.301083,-2.178978
2019/8/31,51,110.187519,-28.157146,-31.030373,48,53.795738,-19.180706,13.384968,85,47.257291,8.764486,28.978224,16,17.306849,-4.886181,3.579331,1,2.290021,-1.584014,0.293993,4,6.469102,-0.96227,-1.506832
2019/9/1,68,109.699848,-29.626096,-12.073752,54,53.584779,-23.16267,23.577891,104,47.221674,11.173846,45.604479,16,17.260274,-6.628875,5.368601,1,2.276322,-2.300884,1.024562,4,6.447184,-2.534873,0.087689
2019/9/2,80,109.329985,-34.067648,4.737663,69,53.403957,-19.484359,35.080402,127,47.202496,23.007865,56.789639,22,17.2,-4.877048,9.677048,1,2.270843,-1.541026,0.270184,7,6.433486,-2.028708,2.595223
2019/9/3,136,109.129985,-27.821758,54.691773,64,53.250533,-7.069976,17.819443,111,47.186058,20.927956,42.885986,23,17.150685,-2.135039,7.984354,2,2.268103,-1.827488,1.559385,7,6.411568,-0.119804,0.708237
2019/9/4,137,108.856012,3.803813,24.340175,62,53.324505,-16.336414,25.011909,113,47.186058,14.006266,51.807676,18,17.167123,-4.459697,5.292573,1,2.26098,-1.844668,0.583689,6,6.417047,-1.94743,1.530383
2019/9/5,119,109.058752,-21.115593,31.056841,69,53.425875,-15.520889,31.095014,130,47.16414,20.040209,62.795651,21,17.180822,-1.215176,5.034354,1,2.26098,-1.593984,0.333004,6,6.425266,-1.446973,1.021707
2019/9/6,135,109.338204,-23.059201,48.720997,66,53.338204,-14.952725,27.614521,119,47.16414,16.627157,55.208703,23,17.131507,-2.9732,8.841693,1.888889,2.250021,-1.485351,1.124219,6,6.419787,-2.181416,1.761629
2019/9/7,125,109.297108,-20.251308,35.954199,61,53.200396,-16.703864,24.503468,112,47.136743,15.529021,49.334236,20,17.079452,-1.500238,4.420786,1,2.239062,-2.079568,0.840506,6,6.422527,-2.248506,1.82598
2019/9/8,106,109.310807,-30.749351,27.438544,88,53.05519,-9.093329,44.038138,118,47.136743,18.941807,51.92145,16,17.032877,-0.49453,-0.538346,4,2.236322,-1.686601,3.450279,14,6.417047,-0.555062,8.138015
2019/9/9,160,109.162861,-11.391751,62.22889,16,53.033272,-20.649232,-16.38404,28,47.123044,11.107788,-30.230833,9,17.019178,-2.140388,-5.87879,2,2.236322,-1.239969,1.003647,4,6.408828,-1.465564,-0.943264
2019/9/10,40,109.129985,-30.391621,-38.738364,32,53.085327,-17.232305,-3.853023,20,47.101126,6.326358,-33.427484,17,17.068493,-3.270884,3.202391,5,2.235104,-0.784471,3.549366,7,6.414307,-0.842179,1.427871
2019/9/11,67,109.305327,-25.819703,-16.485624,33,53.120944,-18.580478,-1.540466,33,47.103866,4.916769,-19.020635,11,17.076712,-2.862436,-3.214276,1,2.237844,-1.829486,0.591642,5,6.419787,-1.759987,0.3402
2019/9/12,70,109.409437,-26.858744,-12.550693,37,53.096286,-6.814953,-9.281333,32,47.103866,17.837088,-32.940954,10,17.063014,1.143043,-8.206057,2,2.238757,-1.562933,1.324176,4,6.419787,-0.671631,-1.748156
2019/9/13,80,109.431355,-4.181803,-25.249551,30,53.06067,-7.120661,-15.940009,48,47.112085,10.921792,-10.033877,14,17.060274,-0.348053,-2.712221,2.125,2.233887,-1.377288,1.268402,3,6.419787,-1.002224,-2.417562
2019/9/14,53,109.412177,-3.808287,-52.603889,55,53.000396,-13.092579,15.092183,70,47.131263,12.587773,10.280963,20,17.019178,-0.174765,3.155587,1,2.232517,-1.212933,-0.019584,5,6.411568,-1.410444,-0.001124
2019/9/15,101,109.283409,-17.351438,9.068029,47,52.972998,-8.26541,2.292411,54,47.092907,7.67065,-0.763557,15,16.978082,2.160623,-4.138705,2,2.227037,-1.586078,1.359041,5,6.400609,-1.408617,0.008008
2019/9/16,69,109.165601,-10.624497,-29.541104,56,52.85519,-14.748058,17.892868,75,47.06277,4.25033,23.6869,14,16.926027,-0.585268,-2.34076,1,2.213339,-1.767576,0.554237,6,6.39239,-2.073229,1.680839
2019/9/17,129,108.960122,-20.84984,40.889718,26,52.844231,-18.839154,-8.005077,38,46.997017,-2.004921,-6.992096,9,16.857534,-0.093943,-7.763591,1,2.20238,-1.984236,0.781856,2,6.378691,-0.239896,-4.138795
2019/9/18,30,108.757382,-36.057602,-42.69978,60,52.764779,-19.018378,26.253598,46,47.013455,-1.920218,0.906763,21,16.810959,0.162678,4.026363,2,2.200858,-1.939165,1.738307,6,6.364992,-2.154279,1.789287
2019/9/19,85,108.445053,-39.812854,16.3678,64,52.844231,-13.588012,24.743781,65,47.013455,3.332065,14.654479,21,16.846575,-1.247825,5.401249,1,2.196748,-1.44795,0.251202,6,6.367732,-1.234873,0.867141
2019/9/20,111,108.568341,-27.379977,29.811636,74,52.964779,-3.337327,24.372548,104,47.024414,12.914486,44.0611,23,16.849315,3.335052,2.815633,3,2.197433,-0.040102,0.842669,12,6.373212,0.850744,4.776045
2019/9/21,143,108.713546,-8.46468,42.751134,64,53.046971,-10.016323,20.969352,101,47.06277,-3.663597,57.600826,16,16.865753,-1.412436,0.546683,2,2.192639,-0.760041,0.567403,11,6.378691,-0.230763,4.852072
2019/9/22,159,108.856012,-17.641849,67.785837,48,53.022314,-4.93025,-0.092064,49,47.070989,-2.587341,4.516352,18,16.854795,0.092586,1.052619,1,2.189899,-1.961525,0.771626,6,6.375951,-1.059302,0.683351
2019/9/23,94,108.836834,-18.19847,3.361636,31,53.038752,-4.50719,-17.531561,53,47.073729,5.412431,0.51384,16,16.849315,0.267701,-1.117016,1,2.206337,-1.92242,0.716082,4,6.38417,-0.390581,-1.99359
2019/9/24,51,108.897108,-10.407374,-47.489734,48,53.003135,-1.586186,-3.41695,81,47.123044,4.308778,29.568178,21,16.860274,0.354915,3.784811,1,2.211817,-1.477803,0.265987,6,6.39239,0.361018,-0.753407
2019/9/25,79,109.099848,1.256096,-31.355944,57,52.825053,-2.874314,7.04926,96,47.120304,6.216084,42.663612,23,16.79726,3.285965,2.916774,1,2.203598,-1.164703,-0.038895,7,6.375951,0.284077,0.339972
2019/9/26,112,108.812177,5.815229,-2.627405,51,52.740122,-8.963126,7.223005,79,47.144962,2.964486,28.890552,14,16.772603,2.790075,-5.562678,1,2.198118,-1.830386,0.632268,9,6.367732,-0.295603,2.927871
2019/9/27,131,108.562861,-1.567191,24.00433,63,52.616834,-6.020889,16.404055,99,47.153181,0.632065,51.214753,17,16.756164,2.119299,-1.875463,1,2.203293,-1.701708,0.498415,8,6.364992,-0.293777,1.928785
2019/9/28,150,108.472451,-4.081347,45.608896,67,52.718204,-6.356962,20.638758,102,47.180578,1.050102,53.76932,20,16.794521,1.957427,1.248053,1,2.202266,-1.014988,-0.187278,8,6.370472,-0.457704,2.087232
2019/9/29,182,108.738204,-4.398698,77.660494,79,52.830533,-9.315181,35.484649,93,47.205236,1.969052,43.825712,20,16.808219,0.802175,2.389605,2,2.201238,-1.320182,1.118944,10,6.378691,-1.117065,4.738374
2019/9/30,160,109.053272,-15.823812,66.77054,65,52.907245,-9.162898,21.255653,73.8,47.235373,-9.050583,35.61521,11,16.8,-0.951478,-4.848522,2,2.197814,-0.970536,0.772723,8,6.378691,-1.618663,3.239972
2019/10/1,128,109.324505,-12.177694,30.853188,60,52.819574,-11.748971,18.929397,82,47.229893,-8.112683,42.88279,11,16.761644,-2.281843,-3.479801,2,2.19203,-1.425719,1.233689,9,6.364992,-1.617065,4.252072
2019/10/2,140,109.162861,-20.503949,51.341088,69,52.726423,-8.920661,25.194238,116,47.16414,-3.278665,72.114525,14,16.723288,-1.697596,-1.025691,1,2.181071,-1.675947,0.494876,7,6.354033,-0.865593,1.51156
2019/10/3,148,108.938204,-12.92678,51.988577,29,52.570259,-16.720432,-6.849826,22,47.112085,-10.531861,-14.580224,5,16.679452,-2.859012,-8.82044,1.5,2.170112,-1.303654,0.633542,3,6.343075,-1.529977,-1.813098
2019/10/4,46,108.702588,-25.65121,-37.051378,16,52.200396,-12.136414,-24.063982,30,47.120304,-8.191907,-8.928397,8,16.657534,-1.104902,-7.552632,1,2.170112,-1.436183,0.266071,1,6.343075,-1.359175,-3.983899
2019/10/5,31,108.634094,-9.973584,-67.66051,37,52.014094,-6.610615,-8.403479,19,47.139482,-13.024099,-15.115384,17,16.643836,0.572495,-0.216331,1.571429,2.167372,-1.60504,1.009097,3,6.340335,-1.104381,-2.235954
2019/10/6,80,108.532725,-1.758059,-26.774665,54,52.063409,7.228198,-5.291607,31,47.191537,-15.607432,-0.584105,18,16.663014,5.657883,-4.320897,3,2.164633,-1.23022,2.065587,5,6.340335,0.730094,-2.070429
2019/10/7,127,108.587519,19.57185,-1.159369,25,52.123683,-4.426369,-22.697315,26,47.202496,-21.300126,0.09763,9,16.671233,2.325463,-9.996696,1,2.156413,-1.97611,0.819697,1,6.332116,-1.184518,-4.147598
2019/10/8,34,108.647793,-2.345959,-72.301834,55,52.183957,-8.139839,10.955881,35,47.218935,-20.514053,8.295119,21,16.684932,1.579801,2.735268,2,2.157509,-1.900682,1.743173,5,6.332116,-1.015568,-0.316548
2019/10/9,94,108.631355,-1.722214,-12.90914,46,52.233272,-15.096688,8.863416,23,47.218935,-15.520674,-8.69826,14,16.668493,-1.665861,-1.002632,2.875,2.157509,-1.002398,1.719889,5,6.334855,-1.67881,0.343955
2019/10/10,131,108.672451,-13.9471,36.27465,50,52.203135,-16.68025,14.477114,17,47.238113,-18.8483,-11.389813,21,16.657534,0.168842,4.173624,2,2.160934,-1.481675,1.320741,7,6.332116,-1.343194,2.011078
2019/10/11,114,108.614916,-16.506917,21.892001,63,52.126423,-8.834359,19.707936,6,47.224414,-21.015423,-20.208991,27,16.630137,3.92592,6.443943,12,2.161717,-0.801651,10.639934,14,6.326636,-1.089084,8.762448
2019/10/12,95,108.417656,-14.731347,1.313691,49,52.052451,2.670435,-5.722886,8,47.243592,-18.582546,-20.661046,20,16.594521,6.599436,-3.193956,3,2.162173,-1.215616,2.053443,8,6.318417,0.414546,1.267037
2019/10/13,80,108.160122,8.790571,-36.950693,19,52.068889,9.349202,-42.418091,23,47.251811,-15.567935,-8.683877,11,16.613699,8.931627,-14.545326,1,2.162173,-0.62863,-0.533544,2,6.323896,1.416601,-5.740497
2019/10/14,42,108.209437,17.231667,-83.441104,33,52.088067,9.93733,-29.025397,19,47.342222,-15.054807,-13.287416,18,16.624658,6.934139,-5.558796,1,2.162173,-0.757149,-0.405024,3,6.326636,1.251989,-4.578625
2019/10/15,66,108.264231,20.824361,-63.088592,40,52.068889,-1.742122,-10.326767,13,47.339482,-15.756747,-18.582735,21,16.613699,2.014961,2.371341,1,2.156694,-0.623256,-0.533438,5,6.321157,-0.248696,-1.072461
2019/10/16,89,108.239574,-3.882717,-15.356857,52,52.000396,11.59281,-11.593205,3,47.199756,-22.578208,-21.621548,24,16.550685,8.272723,-0.823408,2.4,2.148475,-0.6382,0.889725,8,6.304718,0.504501,1.190781
2019/10/17,154,107.965601,16.301758,29.73264,58.1,51.723683,-4.065295,10.441612,25,47.257291,-21.753323,-0.503968,20,16.539726,5.525463,-2.065189,1,2.151214,-0.475871,-0.675344,7,6.299239,0.673679,0.027082
2019/10/18,156,107.853272,8.313402,39.833325,67,51.671629,7.092125,8.236247,15,47.320304,-21.350811,-10.969493,33,16.536986,5.200806,11.262208,1,2.153954,-1.192252,0.038298,12,6.296499,1.511806,4.191694
2019/10/19,201,107.899848,21.668882,71.431271,100,51.65793,12.159248,36.182822,25,47.479209,-26.348528,3.86932,22,16.49863,6.534367,-1.032997,1,2.153954,-1.181312,0.027358,8,6.29102,1.012035,0.696945
2019/10/20,154,107.899848,29.495366,16.604787,46,51.441492,1.25765,-6.699141,18,47.46277,-23.505834,-5.956936,20,16.443836,2.376605,1.17956,1,2.151214,-0.764531,-0.386683,4,6.271842,-0.568102,-1.70374
2019/10/21,63,107.5793,2.859521,-47.438821,82,51.301766,-8.414953,39.113187,19,47.301126,-26.010857,-2.290269,32,16.389041,1.874778,13.736181,2,2.152342,-1.164637,1.012295,10,6.252664,-1.317646,5.064982
2019/10/22,124,107.206697,-13.809429,30.602732,93,51.197656,-1.345775,43.148119,38,47.292907,-23.017478,13.724571,37,16.361644,6.044185,14.594172,2,2.155082,-1.49073,1.335648,11,6.238965,-0.900066,5.661101
2019/10/23,166,106.845053,-1.155319,60.310266,75,51.178478,25.031166,-1.209644,17,47.320304,-20.498985,-9.82132,32,16.331507,10.551719,5.116774,1,2.157548,-1.382187,0.22464,12,6.225266,2.602217,3.172516
2019/10/24,163,106.656012,46.973904,9.370083,19,51.378478,36.123631,-68.502109,21,47.320304,-21.323642,-4.996662,11,16.331507,14.055372,-19.386879,1.6,2.160059,-1.047123,0.487064,4,6.225266,3.352902,-5.578169
2019/10/25,71,106.639574,72.339886,-107.97946,50,51.400396,9.545093,-10.945488,16,47.301126,-22.834829,-8.466297,23,16.317808,4.393043,2.289149,2,2.164169,-1.945993,1.781824,6,6.222527,-0.562166,0.339639
2019/10/26,98,106.491629,10.528927,-19.020556,69,51.367519,-17.827853,35.460333,17,47.314825,-24.751496,-5.563329,28,16.317808,1.397153,10.285039,2,2.169511,-1.259908,1.090397,7,6.219787,-2.14276,2.922973
2019/10/27,145,106.447793,-27.692077,66.244284,148,51.394916,-1.617921,98.223005,23,47.36688,-21.812683,-2.554196,11,16.331507,-0.017231,-5.314276,1,2.170196,-1.426461,0.256265,2,6.236225,-2.72792,-1.508306
2019/10/28,90,106.464231,-23.522214,7.057983,71,51.452451,10.316554,9.230996,20,47.46003,-23.716108,-3.743922,26,16.336986,5.069984,4.59303,2,2.175676,-1.279964,1.104289,6,6.230746,-0.559198,0.328452
2019/10/29,104,106.401218,9.18121,-11.582428,86,51.463409,17.0887,17.447891,10,47.66825,-22.027295,-15.640954,37,16.336986,7.662221,13.000793,2,2.177045,-0.777697,0.600652,8,6.233486,0.943998,0.822516
2019/10/30,153,106.354642,34.468197,12.177161,72,51.614094,11.598061,8.787845,31,47.928524,-24.426382,7.497858,32,16.375342,4.824322,10.800336,2,2.183895,-0.946549,0.762655,12,6.255403,0.362948,5.381649
2019/10/31,121,106.464231,14.990343,-0.454574,59,51.718204,6.764316,0.51748,17,48.150441,-22.448208,-8.702233,24,16.394521,5.649938,1.955541,4,2.189374,-0.788009,2.598635,8,6.277321,0.109432,1.613247
2019/11/1,90,106.395738,14.317283,-30.713022,46,51.696286,6.112947,-11.809233,13,48.183318,-26.878574,-8.304744,24,16.364384,6.989892,0.645724,1,2.181155,-0.59039,-0.590765,6,6.277321,0.275642,-0.552963
2019/11/2,82,106.362861,14.082352,-38.445213,48,51.671629,5.945595,-9.617224,14,48.010715,-23.308711,-10.702005,16,16.364384,6.328933,-6.693317,2,2.175676,-0.085469,-0.090206,5,6.29102,1.19208,-2.4831
2019/11/3,97,106.357382,15.676644,-25.034026,59,51.677108,17.364773,-10.041881,15,47.958661,-30.224464,-2.734196,24,16.375342,10.911582,-3.286924,1,2.174501,0.179626,-1.354128,8,6.301979,2.608975,-0.910954
2019/11/4,139,106.442314,39.035777,-6.47809,52,51.709985,13.111577,-12.821561,17,47.923044,-29.293414,-1.62963,20,16.372603,9.912267,-6.284869,2,2.174697,-1.287417,1.11272,7,6.310198,2.524729,-1.834927
2019/11/5,118,106.636834,33.888973,-22.525807,62,51.718204,4.203129,6.078667,6,48.032633,-26.973551,-15.059082,30,16.369863,4.252678,9.377459,1,2.174697,-1.112386,-0.062311,7,6.321157,0.110802,0.568041
2019/11/6,119,106.806697,10.128927,2.064376,44,51.704505,-7.380432,-0.324073,18,48.002496,-26.79524,-3.207256,18,16.358904,1.255189,0.385907,2,2.177437,-1.181029,1.003592,5,6.343075,-0.63897,-0.704105
2019/11/7,82,106.883409,-11.934771,-12.948638,66,51.608615,-3.204633,17.596018,11,47.936743,-28.297524,-8.639219,28,16.323288,5.341262,6.33545,2,2.180725,-0.697082,0.516357,8,6.354033,0.027469,1.618498
2019/11/8,121,106.861492,5.240115,8.898394,71,51.515464,5.814545,13.669991,12,47.744962,-28.714647,-7.030315,34,16.293151,6.512038,11.194811,2,2.177985,-1.028132,0.850147,11,6.345814,4.612172,0.042014
2019/11/9,162,106.751903,16.750845,38.497252,77,51.45519,1.586463,23.958347,24,47.553181,-26.222181,2.669,12,16.263014,1.090806,-5.353819,2.222222,2.175245,-1.425106,1.472083,5,6.332116,-0.138285,-1.193831
2019/11/10,99,106.505327,2.168882,-9.674209,49,51.236012,0.20701,-2.443023,22,47.553181,-30.074236,4.521055,20,16.235616,4.842632,-1.078248,1,2.172505,-1.361104,0.188599,5,6.304718,1.444135,-2.748854
2019/11/11,69,106.157382,5.795137,-42.952519,73,51.315464,4.644682,17.039854,9,47.550441,-27.485195,-11.065247,36,16.230137,4.770029,14.999834,4,2.176158,-1.026306,2.850147,9,6.301979,1.610802,1.087219
2019/11/12,143,106.094368,8.904041,28.00159,52,51.419574,2.884179,-2.303753,25,47.550441,-28.248437,5.697995,6,16.213699,3.100623,-13.314322,2.888889,2.173419,-0.702802,1.418273,2,6.299239,1.775414,-6.074653
2019/11/13,47,106.003957,2.408379,-61.412337,53,51.236012,0.293198,1.47079,10,47.509346,-30.929944,-6.579402,24,16.180822,8.189207,-0.370029,3,2.16246,-0.526915,1.364455,6,6.28828,2.774729,-3.063009
2019/11/14,87,105.784779,26.081667,-44.866446,62,51.109985,13.154727,-2.264712,9,47.397017,-30.680857,-7.71616,23,16.153425,10.02939,-3.182815,3,2.160633,1.257427,-0.41806,8,6.28554,3.941852,-2.227392
2019/11/15,101,105.67519,27.936233,-32.611423,67,51.027793,-0.077236,16.049443,5,47.235373,-30.062592,-12.172781,23,16.142466,5.288979,1.568555,6,2.162688,0.595167,3.242145,12,6.280061,2.52587,3.194069
2019/11/16,135,105.571081,4.965685,24.463234,142,51.090807,4.430755,86.478439,21,47.207976,-29.469441,3.261466,17,16.153425,1.951536,-1.104961,4,2.161612,0.009474,1.828914,9,6.269102,1.44482,1.286078
2019/11/17,139,105.461492,1.158151,32.380357,76,51.025053,9.747992,15.226954,21,47.218935,-30.960081,4.741146,8,16.147945,4.954732,-13.102678,1,2.160144,0.567028,-1.727172,2,6.266362,2.695733,-6.962096
2019/11/18,71,105.332725,13.600617,-47.933341,51,51.044231,19.66074,-19.704971,22,47.292907,-30.673551,5.380644,13,16.158904,8.207701,-11.366605,1,2.157991,1.588964,-2.746956,4,6.263623,3.195277,-5.458899
2019/11/19,71,105.340944,27.164544,-61.505487,91,51.074368,28.845443,11.080189,5,47.454551,-33.459852,-8.994699,36,16.134247,10.796742,9.069012,5,2.155643,1.237918,1.606439,10,6.266362,4.864227,-1.130589
2019/11/20,156,105.310807,45.366142,5.323051,109,51.115464,19.389887,38.494649,1,47.402496,-26.614738,-19.787758,38,16.087671,7.302906,14.609423,6,2.161122,0.099638,3.73924,16,6.28554,2.948245,6.766215
2019/11/21,173,105.466971,19.806553,47.726476,117,51.066149,-7.893104,73.826954,1,47.232633,-26.781542,-19.451091,44,16.049315,1.970943,25.979742,7,2.160209,-0.463813,5.303604,24,6.29376,-0.468194,18.174434
2019/11/22,198,105.513546,-17.122899,109.609353,103,50.879848,1.386729,50.733423,24,47.073729,-29.124008,6.050278,34,15.980822,3.554276,14.464902,5,2.159524,0.790886,2.04959,16,6.28554,0.614683,9.099776
2019/11/23,197,105.214916,-2.459885,94.244969,30,50.712725,-2.252579,-18.460146,26,46.884688,-30.307341,9.422653,5,15.945205,5.055417,-16.000623,1,2.154045,0.128489,-1.282534,2,6.277321,0.532035,-4.809356
2019/11/24,42,104.913546,2.13121,-65.044757,28,50.633272,3.834408,-26.46768,12,46.873729,-30.144327,-4.729402,14,15.947945,7.141262,-9.089207,2,2.155415,1.290886,-1.446301,3,6.260883,2.948017,-6.208899
2019/11/25,55,104.746423,15.793996,-65.540419,66,50.649711,26.94217,-11.591881,3,46.903866,-30.728574,-13.175292,30,15.958904,8.98076,5.060336,4,2.158215,1.558603,0.283182,8,6.263623,4.698017,-2.961639
