month,policy,pollutant,influence,baseline_month_influence,change_value,threshold_change_value,change_pct,reached_threshold,policy_effective
2020-06,《北京市2012—2020年大气污染治理措施》,PM2.5,107.124994,136.958327,-29.833333,-6.847916,-21.782782,是,是
2020-07,《北京市2012—2020年大气污染治理措施》,PM2.5,123.120338,160.862274,-37.741936,-8.043114,-23.462267,是,是
2020-08,《北京市2012—2020年大气污染治理措施》,PM2.5,114.636922,152.314341,-37.677419,-7.615717,-24.736620,是,是
2020-09,《北京市2012—2020年大气污染治理措施》,PM2.5,94.297578,152.397578,-58.100000,-7.619879,-38.123965,是,是
2020-10,《北京市2012—2020年大气污染治理措施》,PM2.5,95.218281,192.927959,-97.709678,-9.646398,-50.645680,是,是
2020-11,《北京市2012—2020年大气污染治理措施》,PM2.5,81.418949,150.252283,-68.833333,-7.512614,-45.811839,是,是
2020-12,《北京市2012—2020年大气污染治理措施》,PM2.5,82.489051,134.194696,-51.705645,-6.709735,-38.530319,是,是
2015-01,《北京市2012—2020年大气污染治理措施》,PM10,90.179485,92.669807,-2.490322,-4.633490,-2.687307,否,否
2015-02,《北京市2012—2020年大气污染治理措施》,PM10,86.151255,112.872683,-26.721428,-5.643634,-23.673955,是,否
2015-03,《北京市2012—2020年大气污染治理措施》,PM10,76.089722,71.541334,4.548388,-3.577067,6.357706,否,否
2015-04,《北京市2012—2020年大气污染治理措施》,PM10,66.230451,83.463784,-17.233333,-4.173189,-20.647677,是,否
2015-05,《北京市2012—2020年大气污染治理措施》,PM10,64.775712,82.646679,-17.870967,-4.132334,-21.623334,是,是
2015-06,《北京市2012—2020年大气污染治理措施》,PM10,68.821845,78.121845,-9.300000,-3.906092,-11.904480,是,是
2015-07,《北京市2012—2020年大气污染治理措施》,PM10,72.797444,91.829702,-19.032258,-4.591485,-20.725601,是,是
2015-08,《北京市2012—2020年大气污染治理措施》,PM10,67.838319,89.289932,-21.451613,-4.464497,-24.024672,是,是
2015-09,《北京市2012—2020年大气污染治理措施》,PM10,61.544803,81.878136,-20.333333,-4.093907,-24.833654,是,是
2015-10,《北京市2012—2020年大气污染治理措施》,PM10,71.341097,110.244322,-38.903226,-5.512216,-35.288190,是,是
2015-11,《北京市2012—2020年大气污染治理措施》,PM10,97.756602,91.354379,6.402222,-4.567719,7.008118,否,否
2015-12,《北京市2012—2020年大气污染治理措施》,PM10,112.837704,74.390123,38.447581,-3.719506,51.683717,否,否
2016-01,《北京市2012—2020年大气污染治理措施》,PM10,48.835130,92.669807,-43.834677,-4.633490,-47.302005,是,否
2016-02,《北京市2012—2020年大气污染治理措施》,PM10,48.865920,112.872683,-64.006764,-5.643634,-56.707045,是,是
2016-03,《北京市2012—2020年大气污染治理措施》,PM10,62.509077,71.541334,-9.032257,-3.577067,-12.625229,是,是
2016-04,《北京市2012—2020年大气污染治理措施》,PM10,57.263785,83.463784,-26.200000,-4.173189,-31.390860,是,是
2016-05,《北京市2012—2020年大气污染治理措施》,PM10,55.711196,82.646679,-26.935483,-4.132334,-32.591126,是,是
2016-06,《北京市2012—2020年大气污染治理措施》,PM10,62.435179,78.121845,-15.686666,-3.906092,-20.079744,是,是
2016-07,《北京市2012—2020年大气污染治理措施》,PM10,66.872713,91.829702,-24.956989,-4.591485,-27.177469,是,是
2016-08,《北京市2012—2020年大气污染治理措施》,PM10,65.370577,89.289932,-23.919355,-4.464497,-26.788412,是,是
2016-09,《北京市2012—2020年大气污染治理措施》,PM10,70.911470,81.878136,-10.966667,-4.093907,-13.393889,是,是
2016-10,《北京市2012—2020年大气污染治理措施》,PM10,74.502387,110.244322,-35.741935,-5.512216,-32.420659,是,是
2016-11,《北京市2012—2020年大气污染治理措施》,PM10,87.387713,91.354379,-3.966666,-4.567719,-4.342065,否,否
2016-12,《北京市2012—2020年大气污染治理措施》,PM10,123.240930,74.390123,48.850806,-3.719506,65.668404,否,否
2017-01,《北京市2012—2020年大气污染治理措施》,PM10,103.969808,92.669807,11.300000,-4.633490,12.193832,否,否
2017-02,《北京市2012—2020年大气污染治理措施》,PM10,67.694112,112.872683,-45.178571,-5.643634,-40.026134,是,否
2017-03,《北京市2012—2020年大气污染治理措施》,PM10,46.457464,71.541334,-25.083870,-3.577067,-35.062067,是,是
2017-04,《北京市2012—2020年大气污染治理措施》,PM10,66.463785,83.463784,-16.999999,-4.173189,-20.368115,是,是
2017-05,《北京市2012—2020年大气污染治理措施》,PM10,100.969260,82.646679,18.322581,-4.132334,22.169773,否,否
2017-06,《北京市2012—2020年大气污染治理措施》,PM10,67.821845,78.121845,-10.300000,-3.906092,-13.184532,是,否
2017-07,《北京市2012—2020年大气污染治理措施》,PM10,69.668412,91.829702,-22.161290,-4.591485,-24.133031,是,是
2017-08,《北京市2012—2020年大气污染治理措施》,PM10,67.709286,89.289932,-21.580645,-4.464497,-24.169181,是,是
2017-09,《北京市2012—2020年大气污染治理措施》,PM10,78.744803,81.878136,-3.133333,-4.093907,-3.826825,否,否
2017-10,《北京市2012—2020年大气污染治理措施》,PM10,49.970129,110.244322,-60.274193,-5.512216,-54.673286,是,否
2017-11,《北京市2012—2020年大气污染治理措施》,PM10,46.521046,91.354379,-44.833333,-4.567719,-49.076282,是,是
2017-12,《北京市2012—2020年大气污染治理措施》,PM10,45.918349,74.390123,-28.471774,-3.719506,-38.273595,是,是
2018-01,《北京市2012—2020年大气污染治理措施》,PM10,50.314969,92.669807,-42.354838,-4.633490,-45.705111,是,是
2018-02,《北京市2012—2020年大气污染治理措施》,PM10,62.408398,112.872683,-50.464285,-5.643634,-44.709033,是,是
2018-03,《北京市2012—2020年大气污染治理措施》,PM10,83.315529,71.541334,11.774194,-3.577067,16.457890,否,否
2018-04,《北京市2012—2020年大气污染治理措施》,PM10,73.497118,83.463784,-9.966666,-4.173189,-11.941306,是,否
2018-05,《北京市2012—2020年大气污染治理措施》,PM10,74.259583,82.646679,-8.387096,-4.132334,-10.148135,是,是
2018-06,《北京市2012—2020年大气污染治理措施》,PM10,66.355179,78.121845,-11.766666,-3.906092,-15.061941,是,是
2018-07,《北京市2012—2020年大气污染治理措施》,PM10,68.958734,91.829702,-22.870968,-4.591485,-24.905850,是,是
2018-08,《北京市2012—2020年大气污染治理措施》,PM10,64.644770,89.289932,-24.645161,-4.464497,-27.601277,是,是
2018-09,《北京市2012—2020年大气污染治理措施》,PM10,51.944803,81.878136,-29.933333,-4.093907,-36.558396,是,是
2018-10,《北京市2012—2020年大气污染治理措施》,PM10,50.341097,110.244322,-59.903226,-5.512216,-54.336790,是,是
2018-11,《北京市2012—2020年大气污染治理措施》,PM10,67.351046,91.354379,-24.003333,-4.567719,-26.274967,是,是
2018-12,《北京市2012—2020年大气污染治理措施》,PM10,53.205446,74.390123,-21.184677,-3.719506,-28.477809,是,是
2019-01,《北京市2012—2020年大气污染治理措施》,PM10,68.798840,92.669807,-23.870967,-4.633490,-25.759163,是,是
2019-02,《北京市2012—2020年大气污染治理措施》,PM10,62.658398,112.872683,-50.214285,-5.643634,-44.487545,是,是
2019-03,《北京市2012—2020年大气污染治理措施》,PM10,39.057464,71.541334,-32.483870,-3.577067,-45.405737,是,是
2019-04,《北京市2012—2020年大气污染治理措施》,PM10,58.730451,83.463784,-24.733333,-4.173189,-29.633611,是,是
2019-05,《北京市2012—2020年大气污染治理措施》,PM10,59.453131,82.646679,-23.193548,-4.132334,-28.063497,是,是
2019-06,《北京市2012—2020年大气污染治理措施》,PM10,63.955179,78.121845,-14.166666,-3.906092,-18.134065,是,是
2019-07,《北京市2012—2020年大气污染治理措施》,PM10,64.281315,91.829702,-27.548387,-4.591485,-29.999430,是,是
2019-08,《北京市2012—2020年大气污染治理措施》,PM10,57.806061,89.289932,-31.483871,-4.464497,-35.260270,是,是
2019-09,《北京市2012—2020年大气污染治理措施》,PM10,66.111470,81.878136,-15.766667,-4.093907,-19.256260,是,是
2019-10,《北京市2012—2020年大气污染治理措施》,PM10,56.731419,110.244322,-53.512903,-5.512216,-48.540280,是,是
2019-11,《北京市2012—2020年大气污染治理措施》,PM10,54.321046,91.354379,-37.033333,-4.567719,-40.538104,是,是
2019-12,《北京市2012—2020年大气污染治理措施》,PM10,46.599353,74.390123,-27.790771,-3.719506,-37.358146,是,是
2020-01,《北京市2012—2020年大气污染治理措施》,PM10,48.777335,92.669807,-43.892473,-4.633490,-47.364372,是,是
2020-02,《北京市2012—2020年大气污染治理措施》,PM10,31.000402,112.872683,-81.872281,-5.643634,-72.535071,是,是
2020-03,《北京市2012—2020年大气污染治理措施》,PM10,25.692948,71.541334,-45.848387,-3.577067,-64.086569,是,是
2020-04,《北京市2012—2020年大气污染治理措施》,PM10,45.463785,83.463784,-38.000000,-4.173189,-45.528728,是,是
2020-05,《北京市2012—2020年大气污染治理措施》,PM10,46.614421,82.646679,-36.032258,-4.132334,-43.597950,是,是
2020-06,《北京市2012—2020年大气污染治理措施》,PM10,65.221845,78.121845,-12.900000,-3.906092,-16.512666,是,是
2020-07,《北京市2012—2020年大气污染治理措施》,PM10,58.903895,91.829702,-32.925807,-4.591485,-35.855291,是,是
2020-08,《北京市2012—2020年大气污染治理措施》,PM10,60.935093,89.289932,-28.354839,-4.464497,-31.755919,是,是
2020-09,《北京市2012—2020年大气污染治理措施》,PM10,47.278136,81.878136,-34.600000,-4.093907,-42.257923,是,是
2020-10,《北京市2012—2020年大气污染治理措施》,PM10,56.986258,110.244322,-53.258064,-5.512216,-48.309122,是,是
2020-11,《北京市2012—2020年大气污染治理措施》,PM10,45.844380,91.354379,-45.510000,-4.567719,-49.816987,是,是
2020-12,《北京市2012—2020年大气污染治理措施》,PM10,42.950607,74.390123,-31.439516,-3.719506,-42.263024,是,是
2015-01,《北京市2012—2020年大气污染治理措施》,O3,42.254097,38.899259,3.354838,-1.944963,8.624427,否,否
2015-02,《北京市2012—2020年大气污染治理措施》,O3,42.186596,35.508025,6.678571,-1.775401,18.808624,否,否
2015-03,《北京市2012—2020年大气污染治理措施》,O3,42.943173,44.749625,-1.806452,-2.237481,-4.036798,否,否
2015-04,《北京市2012—2020年大气污染治理措施》,O3,48.333956,54.267289,-5.933334,-2.713364,-10.933536,是,否
2015-05,《北京市2012—2020年大气污染治理措施》,O3,48.266389,50.911551,-2.645162,-2.545578,-5.195602,是,是
2015-06,《北京市2012—2020年大气污染治理措施》,O3,28.341955,45.908622,-17.566667,-2.295431,-38.264418,是,是
2015-07,《北京市2012—2020年大气污染治理措施》,O3,56.873265,51.002297,5.870968,-2.550115,11.511183,否,否
2015-08,《北京市2012—2020年大气污染治理措施》,O3,57.640508,61.511476,-3.870968,-3.075574,-6.293082,是,否
2015-09,《北京市2012—2020年大气污染治理措施》,O3,43.218481,39.151814,4.066667,-1.957591,10.386918,否,否
2015-10,《北京市2012—2020年大气污染治理措施》,O3,50.429417,41.913288,8.516129,-2.095664,20.318447,否,否
2015-11,《北京市2012—2020年大气污染治理措施》,O3,39.181355,45.634688,-6.453333,-2.281734,-14.141289,是,否
2015-12,《北京市2012—2020年大气污染治理措施》,O3,40.717128,45.932181,-5.215054,-2.296609,-11.353812,是,是
2016-01,《北京市2012—2020年大气污染治理措施》,O3,45.218255,38.899259,6.318996,-1.944963,16.244515,否,否
2016-02,《北京市2012—2020年大气污染治理措施》,O3,45.159231,35.508025,9.651206,-1.775401,27.180350,否,否
2016-03,《北京市2012—2020年大气污染治理措施》,O3,42.104463,44.749625,-2.645162,-2.237481,-5.911026,是,否
2016-04,《北京市2012—2020年大气污染治理措施》,O3,45.867289,54.267289,-8.400000,-2.713364,-15.478938,是,是
2016-05,《北京市2012—2020年大气污染治理措施》,O3,46.234131,50.911551,-4.677420,-2.545578,-9.187345,是,是
2016-06,《北京市2012—2020年大气污染治理措施》,O3,44.308622,45.908622,-1.600000,-2.295431,-3.485185,否,否
2016-07,《北京市2012—2020年大气污染治理措施》,O3,47.808749,51.002297,-3.193548,-2.550115,-6.261578,是,否
2016-08,《北京市2012—2020年大气污染治理措施》,O3,47.059863,61.511476,-14.451613,-3.075574,-23.494174,是,是
2016-09,《北京市2012—2020年大气污染治理措施》,O3,44.451815,39.151814,5.300000,-1.957591,13.537049,否,否
2016-10,《北京市2012—2020年大气污染治理措施》,O3,39.664901,41.913288,-2.248387,-2.095664,-5.364377,是,否
2016-11,《北京市2012—2020年大气污染治理措施》,O3,39.801355,45.634688,-5.833333,-2.281734,-12.782674,是,是
2016-12,《北京市2012—2020年大气污染治理措施》,O3,38.932182,45.932181,-7.000000,-2.296609,-15.239859,是,是
2017-01,《北京市2012—2020年大气污染治理措施》,O3,41.899258,38.899259,2.999999,-1.944963,7.712228,否,否
2017-02,《北京市2012—2020年大气污染治理措施》,O3,42.472310,35.508025,6.964285,-1.775401,19.613271,否,否
2017-03,《北京市2012—2020年大气污染治理措施》,O3,41.588334,44.749625,-3.161291,-2.237481,-7.064396,是,否
2017-04,《北京市2012—2020年大气污染治理措施》,O3,42.867289,54.267289,-11.400000,-2.713364,-21.007131,是,是
2017-05,《北京市2012—2020年大气污染治理措施》,O3,60.282518,50.911551,9.370967,-2.545578,18.406368,否,否
2017-06,《北京市2012—2020年大气污染治理措施》,O3,56.008621,45.908622,10.099999,-2.295431,22.000223,否,否
2017-07,《北京市2012—2020年大气污染治理措施》,O3,49.615200,51.002297,-1.387097,-2.550115,-2.719675,否,否
2017-08,《北京市2012—2020年大气污染治理措施》,O3,36.156637,61.511476,-25.354839,-3.075574,-41.219689,是,否
2017-09,《北京市2012—2020年大气污染治理措施》,O3,42.679592,39.151814,3.527778,-1.957591,9.010510,否,否
2017-10,《北京市2012—2020年大气污染治理措施》,O3,36.803611,41.913288,-5.109677,-2.095664,-12.191068,是,否
2017-11,《北京市2012—2020年大气污染治理措施》,O3,45.134688,45.634688,-0.500000,-2.281734,-1.095658,否,否
2017-12,《北京市2012—2020年大气污染治理措施》,O3,44.835407,45.932181,-1.096774,-2.296609,-2.387812,否,否
2018-01,《北京市2012—2020年大气污染治理措施》,O3,44.673452,38.899259,5.774193,-1.944963,14.843967,否,否
2018-02,《北京市2012—2020年大气污染治理措施》,O3,46.043739,35.508025,10.535714,-1.775401,29.671360,否,否
2018-03,《北京市2012—2020年大气污染治理措施》,O3,46.652850,44.749625,1.903225,-2.237481,4.253053,否,否
2018-04,《北京市2012—2020年大气污染治理措施》,O3,44.100622,54.267289,-10.166667,-2.713364,-18.734429,是,否
2018-05,《北京市2012—2020年大气污染治理措施》,O3,40.943808,50.911551,-9.967743,-2.545578,-19.578549,是,是
2018-06,《北京市2012—2020年大气污染治理措施》,O3,48.108622,45.908622,2.200000,-2.295431,4.792127,否,否
2018-07,《北京市2012—2020年大气污染治理措施》,O3,44.357136,51.002297,-6.645161,-2.550115,-13.029141,是,否
2018-08,《北京市2012—2020年大气污染治理措施》,O3,51.511476,61.511476,-10.000000,-3.075574,-16.257129,是,是
2018-09,《北京市2012—2020年大气污染治理措施》,O3,33.318481,39.151814,-5.833333,-1.957591,-14.899266,是,是
